"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"LIN7A",6.69461384280292,7.13510453260774,6.90970891462743,6.61551112369471,6.69461384280292,3.6501080529292,4.8453605505725,4.77216169196945,4.71325547661137,4.7830742097619,4.58395426236036,6.30999469533909,6.4944105043932,5.34019677674916,6.04199839785774
"IQGAP1",9.94068029235746,10.2400283991933,9.6400109433509,9.99992878576378,9.94068029235746,8.63639357802182,9.30468789738759,9.15668340759432,8.49693308020656,8.69672356195321,8.76764072686972,9.47764235418846,9.82498227243269,8.65406274233758,9.35834905496455
"CFLAR",11.3758346622618,11.2173802332664,11.3729362250278,11.1371826239376,11.3758346622618,10.0607534607242,10.4678876770413,10.1740379667114,10.137550027683,10.2841768391507,9.93784789690978,10.7592414939629,10.9983481609464,10.2649251827541,10.6941770996203
"ANKRD13A",8.52599601087413,8.88071318411957,8.44327362755047,8.47675585731489,8.52599601087413,7.01317183861285,7.46241549584012,7.36837685914684,7.09149811195117,7.37445714620629,7.75936142919559,8.10972580104046,8.31230629746196,7.17669872570163,7.36778825827858
"TSC22D1",9.46279608875736,7.70540660555209,8.31283734098849,9.09752123055391,9.46279608875736,6.43333754390127,6.35419973548281,5.98159493257203,6.03250683157506,5.56275153366729,6.91569834594725,6.64716307929534,6.72702945127986,5.93112242656244,6.51859047955044
"LDB1",7.76736693937117,8.62140036317972,8.36971553114009,8.08569322072364,7.76736693937117,9.05871659900011,9.11407780661386,9.41503710968138,8.95265594368386,9.09343926797366,9.63867169580686,9.38923005102894,9.24188122449852,9.29131390371711,9.31063426098346
"ST3GAL5",5.22923021181963,4.90007642079713,5.85247569721507,5.00252509023514,5.22923021181963,6.96913342892983,6.243297881098,6.2985220956876,6.18077103301757,6.62743104761749,6.40686947143334,6.61780998754478,6.56832724196044,6.40827169258654,5.62337031736604
"IER3",9.88214920892965,10.6493431532996,9.17239752742005,10.1373038528739,9.88214920892965,6.77843490278036,7.0442861591868,7.09537660250873,6.93790593861827,7.63795449495667,7.24862174878616,7.17064935547809,6.73800447819969,7.93648688691204,7.72587390735908
"VNN2",11.1852221693961,11.1526177477933,10.9644865525218,11.2323039410269,11.1852221693961,8.24936768920123,9.66679161578686,9.50389655289357,8.57194400258341,9.39463424666845,7.60511833603065,8.81889924717579,10.3569899544778,9.68681468715929,9.63564377760861
"VNN1",7.22318475835614,7.93998623279056,8.13513674661622,6.82368431658498,7.22318475835614,5.17794115579621,4.4651377692647,5.34859079555132,5.02279520766008,4.52510112981756,5.4887445194188,5.64814487047084,5.41608849008087,5.39175482200294,6.43854616496956
"CDC16",5.10945717863454,4.47173432463496,5.12306556075983,4.63117425383188,5.10945717863454,6.04129077912646,5.19940653725644,5.78751495958952,4.36499451942762,5.28341445743264,6.15999260861794,6.38840449601757,6.13561058387454,5.533486712921,5.73355567826679
"TAX1BP1",7.89409912555939,7.6599521698015,7.56030756251456,7.59355857584127,7.89409912555939,6.51744770120673,6.25467974197086,6.65168777974016,5.9520388470257,6.41566810847977,6.9102178656608,7.09986627602362,6.8020222576556,7.01163244140816,7.1122860203493
"KRIT1",4.21030394150051,4.65901699072468,5.40955537777539,3.95695936110689,4.21030394150051,6.1001113680727,5.6928027298713,5.77484743251254,5.03688285159089,5.58562486403181,5.94410550100847,6.87178464125016,6.64468740607792,5.22653419524005,4.14401589651247
"CPNE3",6.17986321857257,6.83450033701053,6.04613150997312,5.92129606432786,6.17986321857257,5.59996479733114,5.01999451867385,4.67132094849359,5.156919029274,5.45093436662478,5.55893166247601,6.59088992115878,6.60728177184517,5.46511216459709,4.68894864644049
"BUD31",5.88859124914063,6.6232125682225,6.39893405805592,5.35958316651938,5.88859124914063,3.90860173218333,3.99498121297039,3.95981095197381,3.99617392310936,4.05612403158413,4.6340277963086,4.58317773583742,4.76840200095238,4.65777575493182,3.56530697919293
"MTMR3",8.29960075558902,7.78555933721083,8.1050112276875,8.24853411970496,8.29960075558902,6.46871982725876,6.79356423500198,6.92569620339901,5.99230767830491,6.47866594214612,6.65308672574459,7.28297025473309,7.10608504648969,6.25681612168119,6.54830551212253
"TRIM4",5.21769390875629,5.55287172765993,6.26483593497761,5.09174815318415,5.21769390875629,6.85493795167444,6.72079907846709,6.66901011066474,6.71191500771246,6.46439807440631,7.34151999083011,6.93403815839274,6.71906500368156,6.74086559800528,6.33273642635701
"RAB29",4.71613188176538,5.28111762169114,5.42101028585461,4.56368269273333,4.71613188176538,6.34922856426166,5.72723101111874,6.29884434241708,6.02600681899754,5.46320326025648,5.25033526441221,6.32825917628034,5.65224005711838,5.47017817700488,5.35234213398655
"SKAP2",7.33057972060626,7.89312778240316,7.72157948819002,6.54781994997085,7.33057972060626,6.30338847926749,6.61097848037308,6.51388362442839,5.92796207096716,6.05445678433844,6.65322666333976,7.48116026671353,7.86438404523595,6.37873053052039,5.97610786560144
"KYNU",4.85876029131256,5.02167162573746,6.94823643930724,4.40379482616357,4.85876029131256,4.10570590128204,3.88600477134596,3.55738379133573,3.33145695343097,4.62728071091762,4.30423699497913,3.84919497240064,4.63910487697599,4.01949763234622,3.89803744737169
"H3C7",5.8989045168765,5.34192965936744,6.2228381469608,6.2845373392157,5.8989045168765,6.33428407605294,6.82380468829038,5.78125041724944,5.75644808340957,6.8430519313619,5.10428747008142,5.41636241168999,5.34651312061812,5.44291982318102,4.6573379100484
"H2AC11",7.56440290630449,6.49509336385377,7.53099620167331,7.65893403568147,7.56440290630449,7.15724146382927,6.73635323959118,6.73801463376885,6.3147474538106,7.51061337685466,6.2149320057803,6.04523589183706,6.16286826412169,6.44715504445504,5.72718506800967
"H2BC11",6.83384450320518,6.17433895023206,7.13123702157454,6.74810894239389,6.83384450320518,6.40476707252884,6.600186366638,5.75768817084528,6.18480601393244,6.58964533155465,5.45028053587466,6.00339290175872,5.96636618519284,5.9438132118373,4.60533642083439
"MGAM",9.36629614570115,10.1006599460291,8.87921590002241,9.11126133478657,9.36629614570115,5.22609701617119,7.90912477404745,7.73990605424677,6.76148377526348,6.53875819689165,6.62428727276922,7.02226699396529,8.86185375792381,7.06825462364439,7.77876321020523
"USP13",2.47238169201547,2.69435186011978,2.58959616303593,2.63960468993731,2.47238169201547,4.03756495242408,3.29396821311351,3.96242994532228,2.98148010300464,3.35950537388932,4.14633689682193,3.39148661030889,4.7220991184318,3.24195287905225,2.76381127850786
"WASL",5.43611855872933,5.58228565234697,6.2170900391652,5.14613188471847,5.43611855872933,6.32501508723207,6.11855786230678,6.24105644528448,6.18233687588784,6.22747565072071,7.23714681456092,7.22182833003136,7.08047896482305,6.64668162268462,5.57039526671116
"SIGLEC10",8.03501045671238,8.58417854229871,7.07887861511441,8.30713939949396,8.03501045671238,6.89955083690802,7.39432813166868,8.02501683974059,6.83945167889631,6.94706756418506,8.33105656752175,8.48499146095228,7.58213741155482,8.16936545817812,8.75736177054414
"AQP10",7.34527001804704,5.92770086870848,6.22932886650436,7.09576238508525,7.34527001804704,5.06399065646358,5.63978455492271,5.63941695043602,6.16621292484146,5.85789416438958,5.4770902989578,4.90743662688593,5.76271135197463,6.01116855421333,6.31393605067852
"TMEM116",2.70250197606158,3.69534374693223,3.85814117732225,2.74764018224147,2.70250197606158,4.80741107172817,4.32468358695396,4.76611928760296,3.46671587520828,3.31676008815353,4.42303026906311,5.23206658312465,4.17039075375577,3.59622997228239,3.91401212400306
"SELENBP1",4.8439840375688,4.54866596280986,4.2693337674964,5.14889948050659,4.8439840375688,5.08868673030667,5.17656781504101,6.70817835460695,5.51130223576315,6.36049723908961,7.27779077921567,6.58610172459696,7.10058317926798,5.74839547324338,7.05415366482069
"ATP6V0E1",11.1223753697741,11.0452389923383,11.2433086790879,10.9379837865729,11.1223753697741,10.2282288725576,9.69739022812269,10.1667330975129,9.95971475232441,10.2590933335376,9.98703516255081,10.6327212424686,10.5532647589259,10.6406373744074,10.5012740278973
"PGLYRP1",7.36048801063576,7.39773106631574,6.01854587530048,7.64043215580772,7.36048801063576,5.22784613430368,6.30535484081931,6.99083855246143,5.74150611054325,5.90876600564341,5.89175149746062,5.72519098198158,6.52552698544793,6.18534201046848,7.36389519976646
"CCNG2",8.94711620839894,8.33873921378636,8.27715141447546,8.47039816400385,8.94711620839894,7.13453158743471,7.27209194481081,7.78752711436908,6.48343522051892,7.17784244981379,8.24772839150078,8.82155092661404,8.64598398113652,8.00669734100884,7.57992715199133
"TAF1B",1.97397285984233,1.94688109651022,2.35677103881193,1.94980280394721,1.97397285984233,3.43516259819858,2.26851016645165,3.3825959457517,2.61681030164822,3.00480420362531,2.32935991608347,4.00247386764673,3.88399245389138,2.96968789957685,2.65231676683799
"SOCS3",6.47409467465039,7.91656160599005,6.48916634014014,7.16688774030247,6.47362553410983,4.8805582115585,5.57676338045481,5.00206482906795,5.66769325472528,5.62176272041986,5.45583694643207,4.64304693776405,4.97896727611165,5.24682813992229,6.15341605050289
"CLIC3",4.80612308435548,5.29262455955736,5.77587666655139,5.2042988424219,4.80612308435548,7.16568552497116,7.20656471706657,6.94658115075856,6.65700132933445,7.51933329548091,6.20077101411503,6.81624681025433,6.48231607455541,6.48039409801162,6.42869863768788
"MACIR",5.53367600340949,2.80782275382485,4.37395399830073,4.99670641841555,5.53367600340949,3.80742063933315,2.38962529824998,3.23443012294457,3.2406633204499,3.54508046564257,3.23984072762302,2.97908401696144,3.37531463156277,2.70770243682257,3.67672818467541
"IFT20",5.68505458926508,6.67016884160787,6.02888535558591,5.05585048657842,5.68505458926508,4.25587680881423,3.51289088337319,4.39061875235966,4.30276909024174,4.35340902836213,4.43108430477947,5.12407403277361,4.16655689724718,4.64140484362833,4.01124663825028
"SPAG9",8.02322445878851,7.10978200666939,7.98325202231071,8.0871341224471,8.02322445878851,6.50161031675457,6.77923082294179,7.01281480016334,6.59208665210965,6.61690606671158,7.22240233887831,7.52738904360362,7.62351660921704,7.08395747409526,6.95786273328158
"PSTPIP2",8.01161911365569,8.35480841861593,7.58936433087029,7.58485877752934,8.01161911365569,5.60879936259265,5.32985894244363,5.80996160913397,5.6051768811344,5.73514899575056,5.49582899890881,7.11355692914592,6.35740008004607,6.14151781640114,6.30980582608092
"MCU",6.34002911554059,6.31213412411243,6.3098288473019,6.52183531330965,6.34002911554059,5.28395235697834,5.37592412038196,5.47368914452345,4.94432132857203,5.37250896347712,6.03294377722752,6.37750238998735,6.56450070389261,6.06921553158199,5.32700553996498
"PAPSS1",6.37630621059851,6.72430298999077,5.81957287817446,6.27116500050689,6.37630621059851,5.35291170868548,4.98527329719837,5.73286924091967,4.36866665759743,5.35213881379089,5.87078145202609,6.76989240143954,6.17510251940041,5.28145295108071,5.54725980008097
"ZFAND2A",7.17409615933168,7.7316542675415,7.16427853632601,6.63025047566864,7.17409615933168,6.04875877312831,5.77533571307681,6.02239842498212,6.14923924949182,6.08723750017676,5.9530708891744,5.80130299348935,6.0967571041651,5.80421430622595,6.50692623261249
"CCDC126",8.65921677604161,8.04982698656979,7.69249391474243,7.86100057427864,8.65921677604161,5.66027614256883,5.77663827269537,5.75443546816251,5.29989822293707,5.79579031803305,6.28405084751488,6.26732820386302,5.85981981184701,5.89876731809159,5.98735352081517
"PYGO2",4.49940797098177,4.0926754718901,4.61067333072063,4.18427780969311,4.49940797098177,5.93995952624607,5.60268082091371,6.01218691893123,6.09708059857595,5.60112094021932,5.98300774961298,5.24732253142711,4.87042524020739,5.05136740590064,5.0355605382457
"EIF1AY",7.62603227006905,7.28291211973749,7.2950610968612,7.25334787201368,7.62603227006905,4.50625786195428,3.75794503905505,4.09867094451211,4.58697552476751,4.44005885898448,2.47098293109458,6.03719424005523,5.80456113288837,5.29974649404764,2.96612119523165
"TMSB4Y",9.69736580896168,9.12516779701112,9.32980888241329,9.43074630396127,9.69732281477302,8.21198553817019,8.31254659221817,8.15494744159597,8.11905491543372,8.39062927420953,7.61589926340691,7.85968147301345,8.21986800386169,8.08883605935909,7.5918649202021
"DMAC1",4.25943866812415,4.28676475420443,4.96343236979915,4.3218686990222,4.25943866812415,4.99700899172651,4.69251618277509,4.75139973813536,4.7652148109453,4.89010319397947,5.37592846742404,6.08862322496666,5.39861479731401,5.51311419018042,5.40612339947111
"ESAM",7.04748054175345,7.51140963050208,7.38689677954751,7.38206731419409,7.04748054175345,5.93716596807766,6.00475702069808,5.86541585059656,6.52797570321618,5.94931159916688,5.76707478000033,5.74630376171894,5.85806749642535,5.19600149920653,6.48920158921382
"ACVR1B",6.72928148534025,6.67997337137581,6.6231999197839,6.49370757009867,6.72928148534025,5.0910860888606,5.50171081445116,5.52650581695056,5.99386709960914,4.99979888327894,5.68844858592017,5.99348446061666,5.291593064937,5.83634364692415,5.33563265388099
"USP8",6.3574007305302,6.62105995420899,6.81686526270514,5.74758708244291,6.3574007305302,5.30425513654921,5.2392092936149,5.14117838748405,5.11047802644009,5.4229032343809,4.79389411777275,6.10503002958646,6.35710269998619,5.13213871931775,4.56165701532209
"NMI",7.79131141067502,8.30444322969893,8.79668474337439,7.48105995504233,7.79131141067502,6.21856599245628,5.74641467364386,5.90496557837823,6.39985464689718,6.91600803936435,5.11564961787165,7.0351616404381,6.96883834360163,5.98492952122868,5.9781855351348
"LATS1",6.09111529134721,7.12513559446658,7.56678107288324,6.31916582401122,6.09111529134721,8.0518579078795,7.80483487361555,7.89177621409909,7.49323054087394,7.60771484938137,7.89106332287275,7.81071740724144,8.14699158075772,7.63123733633337,5.91873336855902
"PDLIM1",8.84785678472582,7.51795692491827,7.61882024630923,8.86329918079817,8.84785678472582,6.66893438363123,6.67965539032858,6.80705449740815,6.08718561287421,6.25927902924973,7.14141943594679,7.16371541108991,6.93356324453413,5.78369222970625,6.50019140742858
"C12orf29",3.47323282402424,3.71103954420566,3.89312817235702,3.52884141946036,3.47323282402424,4.393350969509,4.03739718166322,4.87444994545726,4.23401696596514,5.30640504549124,5.36930153412028,5.21727062838093,5.05005926083556,5.06474812560013,5.04761001636808
"ANKRD40",4.91358421312776,4.94590694152325,4.95185458238226,4.95640301458601,4.91358421312776,6.05351373963268,5.54391213329667,5.77237367612446,5.69013814959565,5.75605242161688,6.00526902907821,6.33996802209675,6.2004203521712,6.21313103043146,5.55574465644532
"CD2",5.55160890013146,5.45334877814358,7.86764407178994,4.94947870449112,5.55160890013146,8.41215194270431,8.06060507285229,7.80349475535072,8.17578853980461,7.6505913551079,7.8286838795199,8.37296856328782,8.06914826175714,7.71403442069087,6.45550167337547
"ATP23",5.95376299347036,6.06829011621604,4.95528982589725,5.31270468319792,5.95376299347036,4.09705706845227,4.42426814213523,4.17183451014475,3.95795752329102,4.31557433622777,4.32360959890078,4.51369493090347,3.64343787534343,4.4503422058798,4.03238031493431
"DYRK1B",4.40876077513506,5.23571619263052,5.19380276105302,5.55199016125963,4.40876077513506,6.00201227108755,6.37964019929592,6.36982661511216,5.94256633246577,5.40251510610013,5.97482087650868,5.78633233938163,6.10515469210596,6.15648865039806,6.39826224588763
"PCED1B",6.11745871255667,6.52721521435565,6.89675276740311,6.50424778026187,6.11745871255667,8.05843854503507,8.39078771385472,7.56868474867335,8.00489766307143,7.74993022878185,8.87634997429316,8.26380342156479,8.58279803861507,8.04267014555944,8.31497013582823
"RSAD2",6.85748020882038,6.21143017528601,10.897354367362,7.09598279134876,6.85748020882038,8.86319932020182,6.6280700269033,5.65147934801194,9.9863279688384,10.0515819380488,5.71113777154053,5.7288198332781,5.56163389235695,6.44968766927778,5.08257096144632
"MTRFR",5.64423382325041,5.5354043031207,5.93013661187293,5.32038134245495,5.64423382325041,6.61528146602657,6.73541489347237,6.390780527418,7.3164891469358,6.5629305208986,7.01016089795221,6.8366925433568,6.84805108031358,6.73931987137561,6.36670381627047
