"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1782","TC2200008710.hg.1","9929","JOSD1",-0.8932612,5.562188,-3.746215,0.001299169,0.003368215,-1.46745
"1783","TC0X00010198.hg.1","139324","HDX",1.051826,3.947823,3.744885,0.001303175,0.003375974,-1.470461
"1784","TC1700007811.hg.1","147184","KRT10-AS1",0.842234,3.358869,3.744737,0.001303623,0.003375974,-1.470797
"1785","TC1200006643.hg.1","5763","PTMS",0.7243249,6.217363,3.744382,0.001304695,0.003376856,-1.4716
"1786","TC1400009787.hg.1","9517","SPTLC2",-0.9300307,7.960057,-3.744095,0.001305562,0.003376898,-1.47225
"1787","TC0X00010356.hg.1","695","BTK",-0.8439338,5.762591,-3.743853,0.001306296,0.003376898,-1.472799
"1788","TC2200008588.hg.1","80833","APOL3",1.038283,5.673407,3.743652,0.001306903,0.003376898,-1.473254
"1789","TC0400008213.hg.1","5910","RAP1GDS1",1.028253,3.928133,3.742707,0.001309767,0.003382406,-1.475394
"1790","TC1200008814.hg.1","88455","ANKRD13A",-0.8253708,7.859236,-3.73979,0.001318649,0.00340344,-1.482002
"1791","TC0300009179.hg.1","116931","MED12L",-0.7897555,2.927514,-3.739426,0.001319762,0.003404411,-1.482827
"1792","TC0300013962.hg.1","55129","ANO10",-0.9155873,5.689265,-3.7386,0.001322287,0.003409022,-1.484696
"1793","TC0500008308.hg.1","134430","WDR36",1.30487,4.782871,3.736044,0.001330141,0.003427357,-1.490485
"1794","TC0400012763.hg.1","6286","S100P",-1.048994,5.827687,-3.735478,0.001331885,0.00342902,-1.491766
"1795","TC0200016676.hg.1","51057","WDPCP",0.9013381,4.138279,3.735353,0.001332271,0.00342902,-1.492049
"1796","TC0200010443.hg.1","8837","CFLAR",-0.7649257,10.68387,-3.732977,0.001339621,0.003445983,-1.497427
"1797","TC2200008704.hg.1","11144","DMC1",-0.9100656,2.750794,-3.732741,0.001340353,0.003445983,-1.497961
"1798","TC1600009074.hg.1","51734","MSRB1",-1.023389,9.747218,-3.732232,0.001341935,0.003448132,-1.499114
"1799","TC0800011211.hg.1","79815","NIPAL2",1.039519,4.514701,3.731717,0.001343537,0.003450328,-1.50028
"1800","TC0900012229.hg.1","51010","EXOSC3",0.9828998,4.200607,3.730964,0.001345883,0.003454434,-1.501986
"1801","TC1100006576.hg.1","975","CD81",0.7537321,7.175376,3.730464,0.00134744,0.003455519,-1.503116
"1802","TC0600013409.hg.1","3097","HIVEP2",1.129178,5.189841,3.730349,0.001347802,0.003455519,-1.503378
"1803","TC0100018260.hg.1","271","AMPD2",-0.9735892,7.198695,-3.729277,0.001351149,0.003460702,-1.505803
"1804","TC1300008533.hg.1","10808","HSPH1",0.995066,6.068698,3.729222,0.001351322,0.003460702,-1.505927
"1805","TC0500013269.hg.1","202134","FAM153B",1.439139,2.768971,3.728534,0.001353478,0.003464303,-1.507486
"1806","TC1700009417.hg.1","23293","SMG6",0.795224,6.405015,3.72812,0.001354775,0.003465704,-1.508422
"1807","TC1100008041.hg.1","1521","CTSW",1.021601,8.347396,3.725737,0.001362273,0.003482955,-1.513816
"1808","TC0100014566.hg.1","81573","ANKRD13C",0.8691545,4.49081,3.725431,0.00136324,0.003483501,-1.51451
"1809","TC1000010022.hg.1","5305","PIP4K2A",0.9132903,9.453639,3.725043,0.001364465,0.003484702,-1.515387
"1810","TC0800007976.hg.1","54968","TMEM70",-0.8531584,5.919148,-3.724577,0.001365938,0.003486538,-1.516442
"1811","TC0600007231.hg.1","55604","CARMIL1",0.886611,5.113405,3.723352,0.001369817,0.003494508,-1.519214
"1812","TC0800008183.hg.1","734","OSGIN2",-0.8520817,6.138128,-3.72299,0.001370968,0.003495514,-1.520034
"1813","TC1000008908.hg.1","8036","SHOC2",-0.7386948,7.541513,-3.722167,0.001373583,0.003498555,-1.521896
"1814","TC0700008857.hg.1","29969","MDFIC",1.002653,6.552549,3.722138,0.001373675,0.003498555,-1.521962
"1815","TC0700011556.hg.1","3092","HIP1",-1.254599,5.257701,-3.721814,0.001374705,0.003499249,-1.522695
"1816","TC1000010065.hg.1","57584","ARHGAP21",-0.9518489,4.616015,-3.720589,0.001378611,0.003505378,-1.525467
"1817","TC0100008081.hg.1","533","ATP6V0B",-0.7205359,7.827626,-3.720505,0.001378878,0.003505378,-1.525656
"1818","TC0600014249.hg.1","8347","H2BC4",-1.109425,6.379982,-3.720286,0.001379576,0.003505378,-1.526151
"1819","TC1400008913.hg.1","58533","SNX6",-0.915995,6.998104,-3.720108,0.001380148,0.003505378,-1.526556
"1820","TC1200011971.hg.1","6128","RPL6",-1.137917,7.039986,-3.718907,0.001383988,0.003513202,-1.529272
"1821","TC0900010580.hg.1","80318","GKAP1",-0.9496661,3.395265,-3.718289,0.001385971,0.003516302,-1.53067
"1822","TC0200014790.hg.1","2888","GRB14",-1.360044,2.821709,-3.7179,0.00138722,0.003517538,-1.53155
"1823","TC0600011441.hg.1","7917","BAG6",0.8396548,8.213733,3.716922,0.001390366,0.003523036,-1.533764
"1824","TC1700009554.hg.1","84622","ZNF594",0.7317426,2.9661,3.716752,0.001390913,0.003523036,-1.534148
"1825","TC1200006909.hg.1","2012","EMP1",-0.7314928,3.678855,-3.716247,0.001392538,0.00352522,-1.535289
"1826","TC1900012019.hg.1","65251","ZNF649",0.7767907,5.794317,3.715944,0.001393516,0.003525764,-1.535975
"1827","TC1000007103.hg.1","22931","RAB18",-0.8764456,7.383796,-3.715369,0.001395375,0.003528535,-1.537278
"1828","TC1800007218.hg.1","147339","C18orf25",-0.8647174,6.833374,-3.714838,0.001397091,0.00353094,-1.538478
"1829","TC0100015918.hg.1","55585","UBE2Q1",0.8919421,6.435659,3.713072,0.001402813,0.003543464,-1.542472
"1830","TC0200006665.hg.1","9014","TAF1B",1.127286,2.716474,3.712152,0.001405805,0.00354908,-1.544553
"1831","TC1300008443.hg.1","222484","LNX2",0.9660626,4.264592,3.710244,0.00141203,0.003561666,-1.54887
"1832","TC1800006589.hg.1","5797","PTPRM",1.363123,5.118734,3.709982,0.001412887,0.003561666,-1.549463
"1833","TC1500009395.hg.1","54822","TRPM7",0.9961751,4.84059,3.709916,0.001413103,0.003561666,-1.549612
"1834","TC0400006789.hg.1","100287238","USP17L13",-0.7997635,3.221052,-3.707839,0.001419911,0.003576874,-1.554307
"1835","TC0700009647.hg.1","643641","ZNF862",0.7014505,5.440428,3.706676,0.001423741,0.003584568,-1.556939
"1836","TC0100017793.hg.1","359948","IRF2BP2",-0.8846623,6.847994,-3.705613,0.001427248,0.003591441,-1.559342
"1837","TC0400010418.hg.1","768211","RELL1",-0.972123,7.435561,-3.705113,0.001428901,0.003593643,-1.560473
"1838","TC0600009710.hg.1","8676","STX11",-1.09864,8.141031,-3.704016,0.001432532,0.003600816,-1.562953
"1839","TC1200010655.hg.1","51474","LIMA1",0.8483809,5.12204,3.699374,0.001448008,0.003637737,-1.573448
"1840","TC0100013623.hg.1","81493","SYNC",-0.6832101,3.775067,-3.698855,0.001449749,0.003638246,-1.574621
"1841","TC0300009789.hg.1","6480","ST6GAL1",0.9484142,7.275908,3.698844,0.001449786,0.003638246,-1.574646
"1842","TC1400009225.hg.1","2764","GMFB",-0.8696333,5.188354,-3.697741,0.001453492,0.003645567,-1.57714
"1843","TC0700013354.hg.1","353345","GPR141",-0.9633357,6.855885,-3.696181,0.00145875,0.003655291,-1.580666
"1844","TC1500010093.hg.1","2108","ETFA",-0.8848809,6.131289,-3.696121,0.001458951,0.003655291,-1.580801
"1845","TC0200015348.hg.1","23451","SF3B1",-0.7522262,6.540817,-3.693115,0.001469139,0.003678819,-1.587596
"1846","TC0400012828.hg.1","55024","BANK1",0.9854265,5.111346,3.691005,0.001476328,0.003694819,-1.592363
"1847","TC0X00006676.hg.1","660","BMX",-1.129745,4.544189,-3.690427,0.001478304,0.003697761,-1.593669
"1848","TC1500007355.hg.1","366","AQP9",-1.234795,10.08614,-3.68982,0.001480383,0.003699772,-1.595042
"1849","TC1000012483.hg.1","387707","CC2D2B",-0.9886467,2.32748,-3.689725,0.00148071,0.003699772,-1.595257
"1850","TC0800011625.hg.1","6873","TAF2",1.083624,6.061889,3.689055,0.001483004,0.003703503,-1.596769
"1851","TC1800007963.hg.1","23136","EPB41L3",-1.465791,5.402126,-3.688104,0.001486274,0.003708301,-1.59892
"1852","TC1700010426.hg.1","146857","SLFN13",0.8881072,4.809631,3.688029,0.001486531,0.003708301,-1.599089
"1853","TC1100010996.hg.1","64231","MS4A6A",-0.9892269,7.983101,-3.686582,0.001491518,0.003718734,-1.602359
"1854","TC1100009395.hg.1","84897","TBRG1",0.8977522,6.430926,3.684035,0.001500332,0.003738691,-1.608111
"1855","TC0200013137.hg.1","6936","GCFC2",0.8620103,3.138476,3.683573,0.001501938,0.003740675,-1.609156
"1856","TC1200009807.hg.1","719","C3AR1",-1.406404,6.713068,-3.681688,0.001508502,0.003754998,-1.613413
"1857","TC0400008287.hg.1","493856","CISD2",0.8563948,5.950868,3.679319,0.001516792,0.003773603,-1.618764
"1858","TC1200010407.hg.1","55605","KIF21A",1.039269,3.753214,3.677268,0.001524006,0.003784453,-1.623395
"1859","TC0200016496.hg.1","26505","CNNM3",0.9061466,5.54022,3.677084,0.001524656,0.003784453,-1.623812
"1860","TC0600007290.hg.1","8345","H2BC9",-1.063846,6.637503,-3.676928,0.001525206,0.003784453,-1.624164
"1861","TC0600011661.hg.1","11329","STK38",0.8095815,8.409626,3.676866,0.001525427,0.003784453,-1.624305
"1862","TC1000008712.hg.1","23082","PPRC1",0.856708,4.547528,3.676703,0.001525999,0.003784453,-1.624671
"1863","TC0800012066.hg.1","203062","TSNARE1",0.7582301,4.464144,3.676684,0.001526068,0.003784453,-1.624715
"1864","TC0300008467.hg.1","57514","ARHGAP31",1.136255,5.341331,3.675976,0.001528568,0.003788441,-1.626313
"1865","TC2200009180.hg.1","11158","RABL2B",0.6888114,6.10822,3.675765,0.001529317,0.003788441,-1.626791
"1866","TC0600008109.hg.1","7422","VEGFA",-0.8713352,6.293478,-3.674986,0.001532075,0.003793242,-1.62855
"1867","TC0100010546.hg.1","8548","BLZF1",-1.181152,5.887169,-3.673983,0.001535631,0.003800009,-1.630813
"1868","TC0600014236.hg.1","81567","TXNDC5",-0.9074884,6.587303,-3.673504,0.001537337,0.003802192,-1.631896
"1869","TC0100015803.hg.1","11022","TDRKH",0.7896998,4.199359,3.673272,0.00153816,0.003802192,-1.632419
"1870","TC0300007842.hg.1","55096","EBLN2",-0.832414,5.196488,-3.672597,0.001540563,0.003806096,-1.633942
"1871","TC1500007645.hg.1","5607","MAP2K5",1.176138,4.725934,3.67215,0.00154216,0.003808005,-1.634954
"1872","TC1900007001.hg.1","255809","C19orf38",-0.8511818,8.595009,-3.671317,0.001545131,0.003813304,-1.636832
"1873","TC0500008855.hg.1","113829","SLC35A4",0.7414395,6.702021,3.670609,0.001547666,0.003817521,-1.638432
"1874","TC0900010910.hg.1","11046","SLC35D2",-0.9136657,6.086003,-3.668047,0.001556864,0.00383816,-1.644215
"1875","TC1700011261.hg.1","5414","SEPTIN4",-0.7801286,4.789619,-3.667249,0.001559742,0.003843203,-1.646018
"1876","TC0300013821.hg.1","10168","ZNF197",0.6753499,4.104782,3.664487,0.001569736,0.003865767,-1.65225
"1877","TC0100016052.hg.1","115350","FCRL1",0.9323422,6.417248,3.663855,0.001572033,0.003869363,-1.653678
"1878","TC0700010687.hg.1","25948","KBTBD2",-1.175329,6.04526,-3.663384,0.001573745,0.003871513,-1.65474
"1879","TC0500012145.hg.1","26249","KLHL3",0.8489785,3.425586,3.658174,0.00159282,0.003916354,-1.666495
"1880","TC0500009353.hg.1","5917","RARS1",-0.703863,5.013719,-3.656801,0.001597888,0.003926725,-1.669595
"1881","TC1800006635.hg.1","57045","TWSG1",-0.7474234,5.755966,-3.656105,0.001600461,0.003930958,-1.671165
"1882","TC0200012288.hg.1","92906","HNRNPLL",-0.8160376,5.306204,-3.655627,0.001602229,0.003933209,-1.672242
"1883","TC0400008620.hg.1","166378","SPATA5",1.106298,5.262863,3.65517,0.001603925,0.003935279,-1.673274
"1884","TC1100012444.hg.1","9159","PCSK7",0.7633757,6.368716,3.65429,0.00160719,0.003941199,-1.675258
"1885","TC0100017436.hg.1","9015","TAF1A",0.9366534,2.755546,3.653846,0.001608841,0.003943154,-1.67626
"1886","TC0X00006715.hg.1","6322","SCML1",0.8249513,4.166466,3.652995,0.00161201,0.003947531,-1.678179
"1887","TC1000009684.hg.1","2665","GDI2",-0.8409332,7.59851,-3.652699,0.001613114,0.003947531,-1.678847
"1888","TC0900010570.hg.1","257019","FRMD3",-0.939408,4.601921,-3.652679,0.00161319,0.003947531,-1.678893
"1889","TC0400012213.hg.1","1519","CTSO",1.157564,5.171042,3.650467,0.001621462,0.003965671,-1.683882
"1890","TC0600008531.hg.1","25821","MTO1",0.9672225,5.534715,3.649682,0.001624407,0.003970774,-1.685653
"1891","TC1400007112.hg.1","27109","DMAC2L",0.7618161,4.589624,3.649391,0.001625499,0.003971341,-1.686308
"1892","TC0900012278.hg.1","30815","ST6GALNAC6",0.700734,6.494113,3.645967,0.001638418,0.004000789,-1.69403
"1893","TC1300009293.hg.1","23077","MYCBP2",0.9987184,7.267361,3.645423,0.00164048,0.004003707,-1.695256
"1894","TC2000007320.hg.1","57148","RALGAPB",0.9718417,6.967078,3.643176,0.001649025,0.004022437,-1.700324
"1895","TC1500010883.hg.1","10302","SNAPC5",0.6777827,6.227628,3.640294,0.001660046,0.004047184,-1.70682
"1896","TC0700008926.hg.1","54556","ING3",-1.084863,4.54472,-3.638815,0.001665729,0.004058801,-1.710153
"1897","TC0500010635.hg.1","3157","HMGCS1",-0.8902466,4.467988,-3.638597,0.001666568,0.004058801,-1.710644
"1898","TC1300008181.hg.1","283489","CHAMP1",1.039315,5.66985,3.637907,0.001669228,0.004063137,-1.712199
"1899","TC1700008263.hg.1","8714","ABCC3",-1.076906,4.441113,-3.635258,0.001679482,0.004085944,-1.718171
"1900","TC0100013306.hg.1","1269","CNR2",0.8339825,5.035474,3.634332,0.00168308,0.004092541,-1.720257
"1901","TC0300009471.hg.1","6498","SKIL",-0.7410636,5.457951,-3.632603,0.001689818,0.004106765,-1.724153
"1902","TC1000010172.hg.1","6840","SVIL",-1.026437,6.139419,-3.630907,0.001696455,0.004120726,-1.727975
"1903","TC1700007560.hg.1","6355","CCL8",0.7287686,3.945779,3.630638,0.001697508,0.004121117,-1.72858
"1904","TC2000009945.hg.1","200232","FAM209A",-0.7312037,3.854333,-3.62958,0.001701665,0.00412904,-1.730965
"1905","TC0500013298.hg.1","114899","C1QTNF3",1.011138,3.13088,3.627902,0.001708274,0.0041429,-1.734744
"1906","TC1900008372.hg.1","5536","PPP5C",0.7882273,6.54781,3.627462,0.001710015,0.004144946,-1.735737
"1907","TC0300007256.hg.1","729230","CCR2",0.7428593,8.006202,3.626677,0.001713119,0.004150292,-1.737505
"1908","TC1900011926.hg.1","7644","ZNF91",0.7614662,5.964699,3.625064,0.001719517,0.004161236,-1.741139
"1909","TC0700012998.hg.1","79970","ZNF767P",1.107114,5.990562,3.624871,0.001720283,0.004161236,-1.741573
"1910","TC1500008616.hg.1","283755","HERC2P3",0.7717698,5.904107,3.624857,0.001720338,0.004161236,-1.741604
"1911","TC0400010715.hg.1","26511","CHIC2",-0.9768793,5.388418,-3.620341,0.001738381,0.004202679,-1.751774
"1912","TC0100018465.hg.1","10286","BCAS2",-0.8334786,5.622998,-3.615812,0.001756664,0.004244659,-1.761972
"1913","TC1600011368.hg.1","27040","LAT",0.810497,8.092313,3.6097,0.00178164,0.004302759,-1.77573
"1914","TC0600012647.hg.1","26235","FBXL4",0.8828057,6.08085,3.606733,0.001793894,0.00433009,-1.782409
"1915","TC1100010962.hg.1","219972","MPEG1",1.167973,8.808528,3.606335,0.001795541,0.004331801,-1.783303
"1916","TC1500010729.hg.1","10169","SERF2",-0.6922463,8.201597,-3.603605,0.001806896,0.004356921,-1.789445
"1917","TC1100013174.hg.1","26580","BSCL2",-0.7004821,5.726437,-3.602315,0.001812291,0.004366033,-1.792349
"1918","TC0100008079.hg.1","9670","IPO13",0.7293311,4.904746,3.602249,0.001812565,0.004366033,-1.792497
"1919","TC1000009172.hg.1","9184","BUB3",0.7076156,7.264015,3.600993,0.001817828,0.004376428,-1.795321
"1920","TC0100008124.hg.1","25974","MMACHC",0.8498604,5.33905,3.600435,0.001820172,0.004379789,-1.796577
"1921","TC0500013166.hg.1","100506639","LOC100506639",0.9120858,5.696352,3.599389,0.001824575,0.004388099,-1.79893
"1922","TC0X00006957.hg.1","7504","XK",-0.951729,5.355247,-3.598883,0.001826707,0.004390941,-1.800068
"1923","TC0500008233.hg.1","90355","MACIR",-1.453433,3.696115,-3.59784,0.001831111,0.004399237,-1.802414
"1924","TC0300014041.hg.1","8607","RUVBL1",0.7408465,4.938207,3.595617,0.001840533,0.004419576,-1.807413
"1925","TC2000009956.hg.1","55251","PCMTD2",0.743519,6.306444,3.593809,0.001848235,0.004435764,-1.811481
"1926","TC0100014806.hg.1","9403","SELENOF",-0.8998114,7.148101,-3.591992,0.001856004,0.004452097,-1.815566
"1927","TC0100012869.hg.1","6723","SRM",0.8850087,6.488673,3.591547,0.00185791,0.004453851,-1.816566
"1928","TC0100011400.hg.1","5208","PFKFB2",-0.8411047,4.019937,-3.591193,0.001859428,0.004453851,-1.817361
"1929","TC1000012482.hg.1","953","ENTPD1",-0.844429,7.815265,-3.591147,0.001859627,0.004453851,-1.817466
"1930","TC0900010485.hg.1","2776","GNAQ",-1.062954,7.987911,-3.590241,0.00186352,0.004458795,-1.819502
"1931","TC0X00007188.hg.1","24140","FTSJ1",0.6711321,6.406667,3.590217,0.001863622,0.004458795,-1.819555
"1932","TC1900008121.hg.1","6626","SNRPA",0.6884784,7.507059,3.589106,0.001868409,0.004467935,-1.822054
"1933","TC0500009488.hg.1","153222","CREBRF",-0.875778,7.527486,-3.588687,0.001870217,0.004469943,-1.822996
"1934","TC1400008665.hg.1","1603","DAD1",-0.8135407,7.925561,-3.587219,0.001876566,0.004482799,-1.826296
"1935","TC0600007285.hg.1","3012","H2AC8",-1.17684,6.869019,-3.585208,0.001885297,0.004501329,-1.830817
"1936","TC0200009949.hg.1","80067","DCAF17",1.138086,4.594412,3.584712,0.001887455,0.004504153,-1.83193
"1937","TC0100017836.hg.1","1130","LYST",-0.8145623,8.378534,-3.58261,0.001896634,0.004520325,-1.836654
"1938","TC2100007846.hg.1","29104","N6AMT1",1.022251,3.37569,3.582411,0.001897505,0.004520325,-1.837102
"1939","TC0900007844.hg.1","10927","SPIN1",0.804919,5.884957,3.582401,0.001897549,0.004520325,-1.837124
"1940","TC2000008909.hg.1","8894","EIF2S2",-0.8146595,6.421787,-3.582265,0.001898145,0.004520325,-1.83743
"1941","TC0100014743.hg.1","79739","TTLL7",-1.252182,3.280016,-3.579921,0.001908442,0.004542504,-1.842698
"1942","TC1100007366.hg.1","55761","TTC17",0.8950652,6.555481,3.578579,0.001914362,0.004553135,-1.845713
"1943","TC0300009613.hg.1","8975","USP13",1.079474,3.251263,3.578328,0.001915469,0.004553135,-1.846276
"1944","TC0100015921.hg.1","103","ADAR",-1.388131,6.798925,-3.578239,0.001915864,0.004553135,-1.846477
"1945","TC1400007500.hg.1","384","ARG2",-1.114967,3.842405,-3.575471,0.001928142,0.004579956,-1.852696
"1946","TC0900011918.hg.1","2219","FCN1",-0.7254628,8.975461,-3.573498,0.001936941,0.004598492,-1.857128
"1947","TC0100012846.hg.1","1676","DFFA",0.7285326,5.838179,3.571724,0.001944882,0.004613456,-1.861111
"1948","TC0100009903.hg.1","23248","RPRD2",1.032517,6.566216,3.571644,0.001945241,0.004613456,-1.861291
"1949","TC0100007920.hg.1","10450","PPIE",0.9442825,5.070954,3.570451,0.001950604,0.004623801,-1.863971
"1950","TC0X00010880.hg.1","56180","MOSPD1",0.7763013,4.855218,3.56861,0.001958907,0.004641104,-1.868106
"1951","TC1700006525.hg.1","6117","RPA1",0.7817172,6.661804,3.567536,0.001963764,0.004650227,-1.870516
"1952","TC0600009712.hg.1","7402","UTRN",0.9622478,8.115382,3.564551,0.001977335,0.004679964,-1.877219
"1953","TC0400012874.hg.1","285440","CYP4V2",1.058784,4.986885,3.564133,0.001979243,0.004682079,-1.878157
"1954","TC0600009112.hg.1","51362","CDC40",-1.118554,5.510349,-3.563445,0.001982388,0.00468712,-1.879702
"1955","TC0600007207.hg.1","51053","GMNN",-0.7071765,2.619503,-3.562448,0.00198695,0.004695504,-1.88194
"1956","TC0900012080.hg.1","85026","ARRDC1-AS1",0.8022649,5.919263,3.561298,0.001992227,0.004705566,-1.88452
"1957","TC0100010252.hg.1","2205","FCER1A",1.529356,4.261412,3.560541,0.001995709,0.004711382,-1.88622
"1958","TC1700012313.hg.1","6182","MRPL12",-0.6757011,7.099439,-3.560095,0.001997766,0.004713829,-1.887222
"1959","TC0500012059.hg.1","7416","VDAC1",0.7497571,5.998981,3.558092,0.002007013,0.004731769,-1.891716
"1960","TC0300010329.hg.1","23225","NUP210",0.8286411,6.413251,3.558005,0.002007417,0.004731769,-1.891912
"1961","TC2000010015.hg.1","140870","WFDC6",-0.8014724,3.751054,-3.555264,0.002020145,0.004757438,-1.898062
"1962","TC0100009344.hg.1","6301","SARS1",0.7058397,6.241755,3.555217,0.002020367,0.004757438,-1.898168
"1963","TC0200013567.hg.1","57730","ANKRD36B",1.053758,6.935944,3.554432,0.002024026,0.004763627,-1.899929
"1964","TC0200015246.hg.1","6775","STAT4",1.214322,6.318678,3.553849,0.00202675,0.00476761,-1.901238
"1965","TC1900012040.hg.1","353514","LILRA5",-0.890887,7.408236,-3.551714,0.002036753,0.004787616,-1.906028
"1966","TC0300011997.hg.1","151888","BTLA",0.9628332,3.84684,3.551429,0.00203809,0.004787616,-1.906666
"1967","TC0900011819.hg.1","7248","TSC1",0.7994202,6.788297,3.551371,0.002038364,0.004787616,-1.906797
"1968","TC0700013619.hg.1","55131","RBM28",0.9609052,3.49565,3.549118,0.002048978,0.004810101,-1.91185
"1969","TC0500008229.hg.1","5066","PAM",-0.9008379,4.686905,-3.540447,0.00209035,0.004904731,-1.931294
