"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1100010705.hg.1",-0.739626344154038,8.01540447836401,-4.00874551728743,0.000706485296370884,0.00198900796418859,-0.940112956341251
"TC0400012078.hg.1",-1.15988665303428,3.74215786820948,-4.00681488497792,0.000709660409971264,0.00199673026435277,-0.944532791287725
"TC0500009478.hg.1",0.929976789655773,4.44189410253263,4.00610879334714,0.000710825203065586,0.00199879028494401,-0.946149212986231
"TC1400008929.hg.1",1.04874174627017,5.15554466640831,4.0053647801847,0.000712054619080448,0.0020010294039852,-0.947852418765702
"TC0300007610.hg.1",0.859305643308187,8.45184640404229,4.00479823012958,0.000712992217186427,0.00200244622699167,-0.949149354198499
"TC0300009789.hg.1",-1.02636548858757,7.27590841527365,-4.00285639120059,0.000716215182026896,0.00201027590581061,-0.95359444787371
"TC1600011147.hg.1",-0.851428982201653,4.88638340894906,-4.0013306246695,0.000718757776175842,0.00201618756887213,-0.9570869658398
"TC0900012115.hg.1",-1.07127099972055,4.72334838695961,-4.00090652731194,0.000719466107565055,0.00201694988892631,-0.958057713718341
"TC1100010274.hg.1",0.784753272669929,5.20038601999507,4.00007824412792,0.000720851524970926,0.00201960827493371,-0.959953605274993
"TC0500007912.hg.1",0.962702135304182,6.37698470140247,3.99965944495397,0.000721553037947652,0.00202034850625343,-0.960912198256667
"TC0500007421.hg.1",0.795775908412142,5.57971913224907,3.99760452852439,0.000725005034948222,0.00202878453147231,-0.965615579849554
"TC1500007814.hg.1",-0.868391610316833,4.48477248441928,-3.99612239662602,0.000727505060099137,0.00203454804942979,-0.96900780864464
"TC0300011860.hg.1",1.3032337207355,7.5299228877275,3.99526074968209,0.000728962421156058,0.00203739043299515,-0.9709798490471
"TC0700010509.hg.1",0.997477897109111,5.11652968598814,3.99463534559976,0.000730022034474285,0.00203792223509739,-0.972411178615271
"TC0300006840.hg.1",1.05834115426306,6.09105482228901,3.99462774989303,0.000730034913222117,0.00203792223509739,-0.972428562383036
"TC0700006977.hg.1",-1.08104113963964,3.8644319642809,-3.99385697039315,0.000731342973228086,0.00204034090357111,-0.974192575979779
"TC0200016595.hg.1",-0.870781292473339,9.44759554272031,-3.99068790216549,0.000736745713924675,0.00205376568583288,-0.981445001701498
"TC0600008050.hg.1",0.956393239606121,8.15870200397501,3.99051358533445,0.000737044049158207,0.00205376568583288,-0.981843910779048
"TC0500012100.hg.1",0.708912454709973,8.49353607904257,3.98944853153732,0.000738869461472263,0.00205761115853035,-0.984281159070829
"TC0200008501.hg.1",-0.882737497482983,5.33512567116664,-3.98651070875428,0.000743928073504526,0.00207045042144031,-0.991003695659754
"TC0700011050.hg.1",-0.719420635283139,3.44950439540354,-3.98381595793434,0.00074859854071446,0.00208207420308191,-0.997169602321052
"TC1700010545.hg.1",-0.771927753671653,5.24376202443437,-3.9834108432027,0.000749303201000907,0.00208207420308191,-0.998096517895177
"TC1600009849.hg.1",1.26383212052731,8.07678039566599,3.98332271480013,0.000749456580027103,0.00208207420308191,-0.99829815732332
"TC0700010585.hg.1",-0.816012921602293,7.47042151514702,-3.98298180618238,0.000750050193944056,0.0020824710913591,-0.999078158556371
"TC1300009797.hg.1",0.865500206901298,5.38097650660023,3.98272296019517,0.000750501228151364,0.00208247187631189,-0.99967039564219
"TC0100014788.hg.1",-1.15037201808446,4.14739716557315,-3.98029378736455,0.000754747231273586,0.00209299652369986,-1.00522813829818
"TC1100013174.hg.1",0.773906695226338,5.72643745914308,3.9799094931565,0.000755421140765491,0.00209360868046585,-1.00610734099007
"TC0100012849.hg.1",-0.847993253810489,5.54501568669901,-3.97703508800525,0.000760480866389659,0.00210636786733826,-1.01268325099314
"TC0400006789.hg.1",0.85751245840084,3.22105185502017,3.97557329125525,0.00076306698340825,0.00211083207434921,-1.01602729325222
"TC1000011585.hg.1",-0.865655101756883,4.32693299772031,-3.97546012717422,0.000763267551738349,0.00211083207434921,-1.01628616516664
"TC1200009445.hg.1",-0.84370933115585,7.68573263109214,-3.9751121647013,0.00076388459880033,0.00211083207434921,-1.01708215270789
"TC0300013471.hg.1",1.16798875888595,10.5177966391549,3.9750921088645,0.000763920179288284,0.00211083207434921,-1.01712803157382
"TC0300009651.hg.1",0.909716720673642,6.83727915648774,3.96849685737641,0.00077571079116352,0.00214213021827583,-1.03221380296244
"TC2200007783.hg.1",0.826066188154592,6.70311454229767,3.96661811395456,0.000779102615847597,0.00215021152043961,-1.03651072528994
"TC0700010687.hg.1",1.27217048381971,6.04525962887817,3.96522912347843,0.000781619768083073,0.00215587064390675,-1.03968738975463
"TC0300010274.hg.1",-0.819726891735413,5.14899116226436,-3.95792972118135,0.000794981858044238,0.00219141777098113,-1.0563794972308
"TC1200008373.hg.1",-1.3762162717032,4.00442085349107,-3.95635358850355,0.000797896871392483,0.00219814164927446,-1.05998334912391
"TC1600011312.hg.1",-1.27321257374884,3.85528310081195,-3.95512290722224,0.000800180394195988,0.00220311884456821,-1.06279721822091
"TC0700012293.hg.1",-1.00231050496852,4.62189053290101,-3.95426900666077,0.000801768632529999,0.00220617694001703,-1.06474955066281
"TC1300008468.hg.1",-0.998472379494325,5.2658195654789,-3.95371782405941,0.000802795491196307,0.00220768760078984,-1.06600973472834
"TC0100015182.hg.1",0.857564832633313,6.59380773433901,3.95180475948443,0.00080636973973814,0.00221501261589979,-1.07038348579655
"TC0300011110.hg.1",-0.83803342990987,4.19951931772302,-3.95177897987354,0.000806418012974773,0.00221501261589979,-1.07044242302498
"TC1000007785.hg.1",0.85236850265604,6.17124700991508,3.95037550075417,0.000809050432745925,0.00222092275655744,-1.0736509900327
"TC0600011531.hg.1",-1.0005267524016,5.92795540742837,-3.94576457724737,0.000817759349231636,0.00224349655193002,-1.08419142203119
"TC1500007554.hg.1",-0.913603135215936,6.43404713799336,-3.94511317084972,0.000818997213133206,0.00224555912443645,-1.08568041278477
"TC1100008804.hg.1",1.02648981563542,4.72320721392881,3.93975564090762,0.000829249248865967,0.0022723200057893,-1.09792571243464
"TC0800007688.hg.1",0.940488045023084,9.87762133496136,3.93889090018374,0.000830915949708752,0.00227553745563393,-1.09990201793518
"TC0200011219.hg.1",-1.0155490133424,4.92487048475532,-3.93775401805104,0.000833112260044871,0.00228020061694745,-1.10250021294623
"TC0700013047.hg.1",-1.82748612981712,6.52868931769506,-3.93611924768397,0.000836280578035089,0.0022875170340569,-1.1062361244453
"TC1800007905.hg.1",-0.834338666760807,7.69016347637367,-3.93580392016682,0.000836893089358552,0.00228783791292101,-1.10695671749185
"TC1100012166.hg.1",1.45465283124014,5.61789480341116,3.93536705401394,0.000837742424015065,0.00228840072044904,-1.10795504284353
"TC0900012011.hg.1",-0.752912728188404,7.95983087550791,-3.93456149481087,0.000839310808769433,0.00228840072044904,-1.10979587304979
"TC2000009975.hg.1",-0.856427198388697,8.03122141844652,-3.93439821424149,0.000839629064837353,0.00228840072044904,-1.11016898999329
"TC0400012213.hg.1",-1.24759162141064,5.17104163789269,-3.9343767629527,0.000839670885263075,0.00228840072044904,-1.11021800880139
"TC0100016189.hg.1",1.22077492554959,10.5613467061425,3.93433739761277,0.000839747635485383,0.00228840072044904,-1.11030796332312
"TC2200009335.hg.1",0.928054209095321,6.34461136593675,3.93417162688748,0.000840070913827181,0.00228840072044904,-1.11068676823349
"TC0400012150.hg.1",1.12195241298397,8.83297370653768,3.93036009851934,0.000847538304442915,0.00230738183059886,-1.11939606282914
"TC1900011725.hg.1",0.872545383322034,4.62027943699557,3.92974395179662,0.000848751632762851,0.0023093242304855,-1.12080386364331
"TC1400007337.hg.1",0.929481021907317,5.70877257014329,3.92903147093191,0.000850156823545281,0.00231178606520259,-1.12243174297738
"TC0200010811.hg.1",1.15953055797377,5.42340563630406,3.92858989904413,0.000851028877970344,0.00231279612718999,-1.12344063202237
"TC1200008734.hg.1",-1.05970418317409,5.29604202771871,-3.92541994065036,0.000857315423206673,0.00232851102599343,-1.13068288207819
"TC0X00010642.hg.1",-0.994924592773712,4.17649002235203,-3.92514222181951,0.000857868385817567,0.00232864391449892,-1.1313173419735
"TC0800007245.hg.1",-0.841772803292022,4.90631841280963,-3.92483901004285,0.000858472513157059,0.00232891544966859,-1.13201003584324
"TC2000008007.hg.1",1.50334423528209,7.64002290169661,3.92454059001318,0.000859067507422901,0.00232916190392829,-1.13269177705849
"TC1600008407.hg.1",-1.01450562619808,7.53746558997437,-3.92325163136188,0.000861642178575447,0.00233378188018813,-1.13563633967926
"TC0700008360.hg.1",-1.42667391290007,6.34947409270449,-3.9231818455028,0.000861781793853021,0.00233378188018813,-1.1357957589659
"TC0700008190.hg.1",0.990383556019358,8.02983112969593,3.92076354216457,0.000866633866574689,0.00234554684450795,-1.14131995166143
"TC0500013361.hg.1",0.941174398591317,5.0023094402169,3.91930022990166,0.000869583064300263,0.00235136964422502,-1.14466244821345
"TC0200010713.hg.1",-1.09848084923947,4.97734058682587,-3.91901424599331,0.000870160611321807,0.00235136964422502,-1.14531567601308
"TC1400007139.hg.1",0.84042647867595,6.89248879202315,3.91893924436684,0.000870312141044324,0.00235136964422502,-1.14548698947513
"TC0700013615.hg.1",-0.812592356028978,7.8849715376606,-3.91840816526555,0.000871385860814033,0.00235289460956215,-1.14670003259448
"TC1100010962.hg.1",-1.26802566921279,8.80852828165962,-3.91526680822892,0.000877764019907874,0.00236873234344298,-1.15387485789701
"TC0100006550.hg.1",-0.966055547696345,4.97811573993823,-3.91237443993927,0.000883677773168745,0.00238329907299451,-1.16048041774282
"TC0200015815.hg.1",-1.00086691949593,4.2071529930053,-3.91129494475583,0.000885895076820287,0.00238788521289949,-1.16294561451569
"TC0600014074.hg.1",1.21773415592351,6.10802681040081,3.91096224381904,0.000886579568022775,0.00238833679548992,-1.16370537364634
"TC2100006585.hg.1",0.825757751307024,4.24790919633386,3.90851318780754,0.000891634445445638,0.00240055427619979,-1.16929783358535
"TC0300007485.hg.1",-0.964407843413072,2.97036819273338,-3.90777123749404,0.000893171499839622,0.00240329197976649,-1.17099200978491
"TC0100017730.hg.1",1.066095347941,7.44458825457422,3.90678112596083,0.000895226768749629,0.00240742006497281,-1.17325278173414
"TC0300012665.hg.1",1.07203356022413,6.38022497238084,3.90651685422058,0.000895776139178042,0.00240749608086245,-1.17385619561545
"TC0800008243.hg.1",-0.844739399092199,6.90072217386181,-3.90472151089645,0.000899517218643423,0.0024161450872864,-1.17795539278931
"TC0600012061.hg.1",-1.05262547532761,5.46975755777174,-3.90314446128396,0.000902816266554781,0.00242359741515578,-1.18155599258354
"TC0800009764.hg.1",0.964046998489026,2.85589825400486,3.89985721256126,0.000909731705369418,0.00244074359977161,-1.18906064259489
"TC0200013779.hg.1",1.02329630271264,2.96601471045566,3.89918763239435,0.000911146768980805,0.00244312134224685,-1.19058917490132
"TC1200012617.hg.1",1.05046697882733,7.29456466875827,3.89699927948424,0.000915786858749321,0.00245293634605355,-1.19558457923906
"TC0600014259.hg.1",-0.777134524348528,7.94731348803205,-3.89696059727333,0.000915869090247267,0.00245293634605355,-1.19567287704753
"TC0300012269.hg.1",1.00035310655338,4.51885280394445,3.89488088154695,0.000920301042333923,0.00246279717943296,-1.2004199797575
"TC1900008993.hg.1",-0.909939957428956,3.57797328505639,-3.89467881312023,0.000920732794862946,0.00246279717943296,-1.20088119964112
"TC0500010835.hg.1",1.01476753221708,3.59915035544023,3.89448358955374,0.000921150113865835,0.00246279717943296,-1.20132679347401
"TC0X00008945.hg.1",-1.25292366519458,5.6474476583617,-3.89329895179231,0.000923686494731141,0.00246815014786459,-1.20403064814611
"TC0100017107.hg.1",0.704307273690053,3.46344210238169,3.89258344392763,0.000925221808999369,0.00247082355929311,-1.20566369842265
"TC2000009914.hg.1",-0.782949221173875,5.83564166036837,-3.89223404268373,0.000925972466729797,0.00247114554347758,-1.20646114665495
"TC1000009221.hg.1",0.892148660298005,6.79580608533617,3.8920295238682,0.000926412138810211,0.00247114554347758,-1.20692792170007
"TC0100007484.hg.1",1.13897759583311,9.74006675094309,3.89087549462865,0.000928896957156667,0.00247634387885967,-1.20956171752935
"TC0200015476.hg.1",-0.74632623186099,2.82941635988525,-3.88904580935493,0.000932850190081894,0.00248544860333238,-1.21373734474251
"TC0200010728.hg.1",0.915303951627203,6.88235553698243,3.88876632728526,0.000933455514957207,0.0024856279418457,-1.21437514564015
"TC0100015743.hg.1",0.871250871758893,6.53977519238038,3.88707725061201,0.000937122190198223,0.00249252179065559,-1.21822963890972
"TC0600011233.hg.1",-0.798819185101322,6.61094715577272,-3.88707667027712,0.00093712345246077,0.00249252179065559,-1.21823096320618
"TC0200007872.hg.1",-0.782882198998656,4.34236976138004,-3.88682766167844,0.00093766521710481,0.00249252779230392,-1.21879918671522
"TC0100012846.hg.1",-0.792508118036391,5.8381793208212,-3.88537266687169,0.000940837072175308,0.00249952114631968,-1.22211931433536
"TC0900010995.hg.1",-0.808739759895008,5.68454781812197,-3.88399496335378,0.000943850283220162,0.00250560519481639,-1.22526293333835
"TC1900007125.hg.1",-0.785623347522211,5.75472396169449,-3.88382995200125,0.000944211827743578,0.00250560519481639,-1.22563944417679
"TC2000009885.hg.1",0.824147654097084,6.60029193724135,3.88273209032942,0.000946620787676821,0.00251055570554932,-1.22814441507856
"TC1100013015.hg.1",-1.23560536432066,5.78521887629688,-3.8818493681875,0.000948562120628019,0.00251320137711466,-1.23015844341825
"TC0100018359.hg.1",1.14887618500275,5.48467445767867,3.88178387235546,0.000948706320711681,0.00251320137711466,-1.23030787718521
"TC1700008563.hg.1",-0.85821489065492,6.99620760571327,-3.87963787213072,0.000953443196363521,0.00252430233077333,-1.2352039706835
"TC0900010439.hg.1",1.10451272805284,5.36054411660088,3.87810937203178,0.000956831416259742,0.00253182196054983,-1.23869103677349
"TC0100008347.hg.1",-0.914997483019733,4.91977376252998,-3.8752375980124,0.000963229724261729,0.00254692098087989,-1.24524214233579
"TC0200010741.hg.1",-0.797865462608729,5.3562210434486,-3.87505399716144,0.000963640232592652,0.00254692098087989,-1.24566095312356
"TC1900009682.hg.1",-0.76118089527281,5.62446088063829,-3.87306975928749,0.000968087867844621,0.00255606707397033,-1.25018702898142
"TC0800012190.hg.1",-0.781284770941404,5.85218305355735,-3.87301663524685,0.000968207224988762,0.00255606707397033,-1.25030820174143
"TC1500009904.hg.1",0.995949276459326,8.33457274083795,3.87244858630207,0.000969484412838152,0.00255706987419256,-1.25160387447946
"TC0400010580.hg.1",-0.925575204943231,4.21963269041771,-3.87235542693444,0.000969694030213282,0.00255706987419256,-1.25181636104501
"TC0400012763.hg.1",1.08720183255633,5.82768682020897,3.87153504758317,0.000971541910721079,0.00256040785090417,-1.25368753118193
"TC1000007888.hg.1",1.09979173695684,7.09455426646789,3.87110696616994,0.000972507543217647,0.00256040785090417,-1.25466390514426
"TC1600008657.hg.1",-0.964667336081778,6.2118756972029,-3.87105604851457,0.000972622462843466,0.00256040785090417,-1.25478003793389
"TC1200009590.hg.1",-1.50545416127679,4.7520335427592,-3.86984016513978,0.000975370695101548,0.00256618030260202,-1.25755316323298
"TC0600009884.hg.1",0.99760067077421,4.01794912779588,3.86949351090223,0.000976155644783255,0.00256678376715916,-1.25834377469961
"TC0X00008886.hg.1",-0.705069827288746,5.62249184384496,-3.86887809974609,0.0009775507062671,0.00256898991066781,-1.25974731597876
"TC0200014414.hg.1",0.989159415647999,9.94310564013681,3.86713106869302,0.000981521835603367,0.0025779595682135,-1.26373154037142
"TC0100016678.hg.1",1.38738934123197,8.575790943847,3.8650278722057,0.000986323865150637,0.00258811210997388,-1.26852772361886
"TC0600014263.hg.1",0.938533257479986,5.67831015817937,3.86494757283396,0.00098650766789264,0.00258811210997388,-1.26871083383247
"TC1700010222.hg.1",0.778838069278813,7.1464768078609,3.86368975228226,0.000989391233767945,0.0025942040295164,-1.27157903484933
"TC1100009166.hg.1",0.978259680021774,7.72411143330206,3.86339138470163,0.000990076474621432,0.00259452825453829,-1.27225938336702
"TC0600008632.hg.1",-1.07116511130074,4.13368258625896,-3.86289110687529,0.000991226489520294,0.00259606937731506,-1.27340011993715
"TC1200006645.hg.1",-1.63989110076566,6.69725857440193,-3.86188113920974,0.000993552208545086,0.00260068623426532,-1.27570299717346
"TC1800008285.hg.1",-0.957621918299145,6.49924292386618,-3.8613960752802,0.000994671127215276,0.00260084457382144,-1.27680898818278
